customer_id,final_label
SYNID0102966196,2
SYNID0102966213,0
SYNID0102966229,3
SYNID0102966461,2
SYNID0102966588,0
SYNID0102966684,5
SYNID0102967122,0
SYNID0102967469,4
SYNID0102967781,2
SYNID0102968008,0
SYNID0102968816,3
SYNID0102968939,3
SYNID0102968964,3
SYNID0102969332,0
SYNID0102969487,3
SYNID0102969700,0
SYNID0102970003,2
SYNID0102970094,0
SYNID0102970392,2
SYNID0102970527,0
SYNID0102970672,0
SYNID0102970960,3
SYNID0102971030,3
SYNID0102971590,0
SYNID0102971760,0
SYNID0102972120,3
SYNID0102972179,3
SYNID0102972198,2
SYNID0102972726,0
SYNID0102972859,5
SYNID0102972901,0
SYNID0102973130,2
SYNID0102973135,3
SYNID0102973153,2
SYNID0102973175,2
SYNID0102973383,2
SYNID0102973436,3
SYNID0102973530,0
SYNID0102973534,3
SYNID0102973708,2
SYNID0102973711,3
SYNID0102973750,5
SYNID0102973788,2
SYNID0102973821,2
SYNID0102973855,3
SYNID0102974028,0
SYNID0102974720,3
SYNID0102974861,2
SYNID0102974926,4
SYNID0102975155,3
SYNID0102975189,2
SYNID0102975364,3
SYNID0102975641,2
SYNID0102975742,2
SYNID0102975976,2
SYNID0102976016,3
SYNID0102976041,2
SYNID0102976065,0
SYNID0102976119,2
SYNID0102976618,2
SYNID0102976641,3
SYNID0102976752,6
SYNID0102977078,2
SYNID0102977624,0
SYNID0102977817,2
SYNID0102977822,3
SYNID0102977945,0
SYNID0102978411,2
SYNID0102978496,3
SYNID0102978661,5
SYNID0102978842,3
SYNID0102978919,0
SYNID0102979284,2
SYNID0102979392,2
SYNID0102979574,5
SYNID0102979727,0
SYNID0102979893,3
SYNID0102980254,2
SYNID0102980448,2
SYNID0102980765,4
SYNID0102980788,0
SYNID0102981199,3
SYNID0102981208,0
SYNID0102981343,3
SYNID0102981360,5
SYNID0102981485,2
SYNID0102981488,5
SYNID0102981547,0
SYNID0102981867,0
SYNID0102981955,3
SYNID0102982011,0
SYNID0102982373,0
SYNID0102982457,0
SYNID0102982575,3
SYNID0102982828,0
SYNID0102982907,3
SYNID0102982931,2
SYNID0102983045,2
SYNID0102983122,3
SYNID0102983212,5
SYNID0102983396,2
SYNID0102983522,3
SYNID0102983623,2
SYNID0102983925,3
SYNID0102984031,0
SYNID0102984408,2
SYNID0102984457,2
SYNID0102984639,3
SYNID0102984921,0
SYNID0102984929,0
SYNID0102985039,2
SYNID0102985399,0
SYNID0102985663,3
SYNID0102985919,0
SYNID0102986079,3
SYNID0102986246,0
SYNID0102986298,3
SYNID0102986530,3
SYNID0102986540,0
SYNID0102986817,2
SYNID0102986929,3
SYNID0102987193,3
SYNID0102987482,0
SYNID0102987536,0
SYNID0102987578,4
SYNID0102987739,3
SYNID0102987751,2
SYNID0102987795,0
SYNID0102988101,2
SYNID0102988716,0
SYNID0102988720,2
SYNID0102988799,2
SYNID0102989348,2
SYNID0102989376,2
SYNID0102989412,0
SYNID0102989574,4
SYNID0102990037,0
SYNID0102990207,3
SYNID0102990259,0
SYNID0102990452,3
SYNID0102990557,2
SYNID0102990596,3
SYNID0102990698,2
SYNID0102991038,3
SYNID0102991077,5
SYNID0102991331,2
SYNID0102992022,0
SYNID0102992143,0
SYNID0102992269,3
SYNID0102992733,2
SYNID0102993045,2
SYNID0102993079,2
SYNID0102993405,3
SYNID0102993433,3
SYNID0102993466,5
SYNID0102993542,0
SYNID0102993605,2
SYNID0102993752,5
SYNID0102993948,2
SYNID0102993962,3
SYNID0102994346,0
SYNID0102994553,0
SYNID0102994611,2
SYNID0102994933,3
SYNID0102995079,2
SYNID0102995805,3
SYNID0102996024,4
SYNID0102996381,0
SYNID0102996415,2
SYNID0102996571,2
SYNID0102996769,2
SYNID0102996939,0
SYNID0102997175,5
SYNID0102997506,5
SYNID0102997589,0
SYNID0102997679,2
SYNID0102997807,5
SYNID0102998055,3
SYNID0102998415,3
SYNID0102998465,0
SYNID0102998469,2
SYNID0102998564,3
SYNID0102998574,3
SYNID0102998584,5
SYNID0102998607,5
SYNID0102998660,4
SYNID0102998687,2
SYNID0102999126,2
SYNID0102999466,5
SYNID0103000128,0
SYNID0103000266,2
SYNID0103000508,3
SYNID0103000528,0
SYNID0103000607,2
SYNID0103000654,2
SYNID0103000838,3
SYNID0103001017,2
SYNID0103001325,4
SYNID0103001570,2
SYNID0103001592,3
SYNID0103001644,2
SYNID0103001684,0
SYNID0103001705,6
SYNID0103002120,3
SYNID0103002133,2
SYNID0103002167,2
SYNID0103002505,2
SYNID0103002661,2
SYNID0103002702,0
SYNID0103002767,3
SYNID0103002771,5
SYNID0103003176,3
SYNID0103003820,2
SYNID0103003869,2
SYNID0103004060,5
SYNID0103004234,0
SYNID0103004444,3
SYNID0103004586,3
SYNID0103004620,3
SYNID0103005028,2
SYNID0103005092,2
SYNID0103005226,0
SYNID0103005308,0
SYNID0103005394,2
SYNID0103005435,0
SYNID0103005665,3
SYNID0103005795,2
SYNID0103005804,0
SYNID0103006184,2
SYNID0103006186,3
SYNID0103006247,0
SYNID0103007119,2
SYNID0103007181,0
SYNID0103007245,3
SYNID0103007495,2
SYNID0103007642,3
SYNID0103007957,3
SYNID0103007958,3
SYNID0103008089,3
SYNID0103008845,3
SYNID0103009045,0
SYNID0103009119,3
SYNID0103009242,2
SYNID0103009305,3
SYNID0103009716,2
SYNID0103009835,0
SYNID0103010163,3
SYNID0103010328,0
SYNID0103010464,5
SYNID0103010484,0
SYNID0103010568,2
SYNID0103010736,3
SYNID0103011285,5
SYNID0103011393,3
SYNID0103011915,0
SYNID0103012190,3
SYNID0103012443,2
SYNID0103012632,3
SYNID0103012892,5
SYNID0103013430,0
SYNID0103013529,0
SYNID0103013695,0
SYNID0103013778,2
SYNID0103013872,2
SYNID0103013901,5
SYNID0103014047,2
SYNID0103014541,0
SYNID0103014789,3
SYNID0103014860,2
SYNID0103015031,3
SYNID0103015066,2
SYNID0103015277,5
SYNID0103015462,2
SYNID0103015787,0
SYNID0103015853,0
SYNID0103016219,0
SYNID0103016331,3
SYNID0103016355,3
SYNID0103016392,0
SYNID0103016477,3
SYNID0103016524,3
SYNID0103016981,0
SYNID0103017237,3
SYNID0103017310,5
SYNID0103017534,2
SYNID0103017882,3
SYNID0103017945,0
SYNID0103017993,2
SYNID0103018055,2
SYNID0103018666,3
SYNID0103019223,0
SYNID0103019278,0
SYNID0103019529,2
SYNID0103019589,2
SYNID0103019757,3
SYNID0103019812,0
SYNID0103019919,3
SYNID0103019947,2
SYNID0103020161,2
SYNID0103020932,0
SYNID0103020933,2
SYNID0103020951,5
SYNID0103021123,3
SYNID0103021132,3
SYNID0103021262,0
SYNID0103021363,5
SYNID0103021442,3
SYNID0103021567,0
SYNID0103021693,4
SYNID0103021890,0
SYNID0103022309,4
SYNID0103022325,3
SYNID0103023946,2
SYNID0103024146,0
SYNID0103024734,3
SYNID0103024800,3
SYNID0103024953,0
SYNID0103024964,3
SYNID0103025172,2
SYNID0103025276,0
SYNID0103025853,2
SYNID0103026254,2
SYNID0103026329,0
SYNID0103026516,0
SYNID0103026557,0
SYNID0103026605,4
SYNID0103026797,2
SYNID0103026982,0
SYNID0103027074,3
SYNID0103027817,3
SYNID0103028133,0
SYNID0103028153,3
SYNID0103028460,3
SYNID0103028555,0
SYNID0103028571,2
SYNID0103028682,3
SYNID0103028698,0
SYNID0103029044,2
SYNID0103029364,2
SYNID0103029385,2
SYNID0103029395,3
SYNID0103029466,2
SYNID0103030070,4
SYNID0103030265,0
SYNID0103030304,3
SYNID0103030441,2
SYNID0103030756,2
SYNID0103030765,2
SYNID0103031112,0
SYNID0103031237,3
SYNID0103031345,5
SYNID0103031365,0
SYNID0103031423,2
SYNID0103031526,5
SYNID0103031568,2
SYNID0103031731,2
SYNID0103031793,2
SYNID0103031886,3
SYNID0103032031,0
SYNID0103032049,2
SYNID0103032356,2
SYNID0103032674,0
SYNID0103032821,0
SYNID0103032895,5
SYNID0103033251,2
SYNID0103033381,5
SYNID0103033421,3
SYNID0103033575,2
SYNID0103034006,5
SYNID0103034045,2
SYNID0103034048,2
SYNID0103034309,5
SYNID0103034317,2
SYNID0103034389,2
SYNID0103034420,0
SYNID0103034585,3
SYNID0103034731,0
SYNID0103034919,2
SYNID0103035072,2
SYNID0103035231,3
SYNID0103035245,3
SYNID0103035410,5
SYNID0103035802,2
SYNID0103036032,2
SYNID0103036303,2
SYNID0103036860,0
SYNID0103037002,0
SYNID0103037421,0
SYNID0103037429,0
SYNID0103037597,2
SYNID0103037887,2
SYNID0103037953,0
SYNID0103037979,0
SYNID0103038053,4
SYNID0103038475,0
SYNID0103038568,2
SYNID0103038634,3
SYNID0103038772,0
SYNID0103038830,5
SYNID0103038919,3
SYNID0103039002,2
SYNID0103039107,0
SYNID0103039536,5
SYNID0103039575,3
SYNID0103040118,2
SYNID0103040134,0
SYNID0103040496,0
SYNID0103040634,3
SYNID0103040777,0
SYNID0103040907,2
SYNID0103040955,6
SYNID0103041043,2
SYNID0103041075,2
SYNID0103041401,4
SYNID0103041472,3
SYNID0103041538,2
SYNID0103042429,0
SYNID0103042705,3
SYNID0103042907,3
SYNID0103042964,2
SYNID0103043372,2
SYNID0103043850,0
SYNID0103043914,0
SYNID0103044140,2
SYNID0103044180,2
SYNID0103044225,3
SYNID0103044251,2
SYNID0103044315,2
SYNID0103044750,0
SYNID0103044879,0
SYNID0103045012,0
SYNID0103045136,2
SYNID0103045425,2
SYNID0103045629,2
SYNID0103045637,2
SYNID0103045807,3
SYNID0103045913,3
SYNID0103046012,0
SYNID0103046157,2
SYNID0103046192,7
SYNID0103046629,3
SYNID0103046691,0
SYNID0103047411,5
SYNID0103047575,0
SYNID0103047895,3
SYNID0103048381,3
SYNID0103048440,0
SYNID0103048454,0
SYNID0103048523,2
SYNID0103048789,3
SYNID0103049066,2
SYNID0103049286,0
SYNID0103049567,0
SYNID0103049573,4
SYNID0103049648,3
SYNID0103049939,3
SYNID0103050000,2
SYNID0103050107,0
SYNID0103050400,3
SYNID0103050402,3
SYNID0103050589,2
SYNID0103050868,3
SYNID0103051178,0
SYNID0103051200,3
SYNID0103051289,0
SYNID0103051297,7
SYNID0103051408,0
SYNID0103051484,3
SYNID0103051498,0
SYNID0103051510,0
SYNID0103051578,4
SYNID0103051760,2
SYNID0103051823,2
SYNID0103052380,3
SYNID0103052509,2
SYNID0103052628,2
SYNID0103052802,3
SYNID0103052838,5
SYNID0103053062,0
SYNID0103053348,3
SYNID0103053368,0
SYNID0103053545,2
SYNID0103053713,2
SYNID0103053792,2
SYNID0103053805,3
SYNID0103054044,3
SYNID0103054219,5
SYNID0103054493,0
SYNID0103054845,3
SYNID0103055153,5
SYNID0103055205,0
SYNID0103055254,3
SYNID0103055587,0
SYNID0103055630,0
SYNID0103055676,0
SYNID0103055694,2
SYNID0103055858,3
SYNID0103055937,2
SYNID0103056066,5
SYNID0103056103,3
SYNID0103056340,5
SYNID0103056344,3
SYNID0103056406,3
SYNID0103056517,0
SYNID0103056914,3
SYNID0103056931,0
SYNID0103057317,0
SYNID0103057354,0
SYNID0103057890,5
SYNID0103057917,0
SYNID0103058066,5
SYNID0103058212,2
SYNID0103058263,0
SYNID0103058342,5
SYNID0103058401,5
SYNID0103058429,3
SYNID0103058476,2
SYNID0103058558,2
SYNID0103058681,0
SYNID0103059025,3
SYNID0103059290,3
SYNID0103059373,2
SYNID0103059533,2
SYNID0103059592,2
SYNID0103059859,0
SYNID0103059878,5
SYNID0103059951,0
SYNID0103060531,2
SYNID0103060653,3
SYNID0103060714,3
SYNID0103060874,2
SYNID0103061096,0
SYNID0103061204,2
SYNID0103061252,0
SYNID0103061806,5
SYNID0103061983,2
SYNID0103062251,2
SYNID0103062559,0
SYNID0103062768,2
SYNID0103062796,3
SYNID0103063147,2
SYNID0103063202,2
SYNID0103063224,3
SYNID0103063282,3
SYNID0103063751,2
SYNID0103063996,2
SYNID0103064025,3
SYNID0103064174,3
SYNID0103064331,3
SYNID0103064418,3
SYNID0103064509,0
SYNID0103064773,3
SYNID0103065030,3
SYNID0103065265,0
SYNID0103065353,3
SYNID0103065647,0
SYNID0103066150,3
SYNID0103066237,2
SYNID0103066326,0
SYNID0103066329,3
SYNID0103066725,2
SYNID0103066933,3
SYNID0103067123,3
SYNID0103067380,3
SYNID0103067512,0
SYNID0103067547,2
SYNID0103068158,3
SYNID0103068390,2
SYNID0103068602,0
SYNID0103068918,2
SYNID0103069192,3
SYNID0103069498,2
SYNID0103070127,3
SYNID0103070426,3
SYNID0103070867,3
SYNID0103071620,2
SYNID0103071812,2
SYNID0103071997,0
SYNID0103072299,3
SYNID0103072511,3
SYNID0103072766,0
SYNID0103072789,3
SYNID0103073136,3
SYNID0103073254,3
SYNID0103073294,0
SYNID0103073406,2
SYNID0103073688,3
SYNID0103074167,3
SYNID0103074228,5
SYNID0103074539,3
SYNID0103075071,5
SYNID0103075185,4
SYNID0103075344,2
SYNID0103075523,2
SYNID0103075598,3
SYNID0103075781,3
SYNID0103075959,2
SYNID0103075967,0
SYNID0103076094,6
SYNID0103076606,2
SYNID0103076687,4
SYNID0103077482,2
SYNID0103077786,0
SYNID0103077808,0
SYNID0103077879,3
SYNID0103077984,2
SYNID0103078145,5
SYNID0103078166,2
SYNID0103078458,3
SYNID0103079724,2
SYNID0103079886,2
SYNID0103080108,0
SYNID0103080126,2
SYNID0103080281,0
SYNID0103080679,0
SYNID0103080939,3
SYNID0103080956,5
SYNID0103081095,2
SYNID0103081146,2
SYNID0103081832,3
SYNID0103081956,0
SYNID0103082220,2
SYNID0103082345,2
SYNID0103082366,0
SYNID0103082465,2
SYNID0103082511,5
SYNID0103082527,0
SYNID0103082582,0
SYNID0103082661,0
SYNID0103082690,3
SYNID0103082752,2
SYNID0103083029,5
SYNID0103083036,0
SYNID0103083403,2
SYNID0103083821,2
SYNID0103084174,2
SYNID0103084568,3
SYNID0103084624,7
SYNID0103085177,0
SYNID0103085551,2
SYNID0103085576,0
SYNID0103085866,3
SYNID0103086372,3
SYNID0103086600,3
SYNID0103086824,3
SYNID0103086845,6
SYNID0103086977,3
SYNID0103087097,3
SYNID0103087163,0
SYNID0103087275,3
SYNID0103087609,3
SYNID0103087669,2
SYNID0103087736,2
SYNID0103087808,0
SYNID0103087894,3
SYNID0103087949,0
SYNID0103087972,0
SYNID0103088142,3
SYNID0103088186,0
SYNID0103088369,0
SYNID0103088471,3
SYNID0103088533,3
SYNID0103089052,2
SYNID0103089087,3
SYNID0103089247,2
SYNID0103089732,0
SYNID0103089841,0
SYNID0103089902,2
SYNID0103090033,3
SYNID0103090034,2
SYNID0103090675,3
SYNID0103090777,6
SYNID0103090823,0
SYNID0103090867,3
SYNID0103091131,0
SYNID0103091163,3
SYNID0103091277,0
SYNID0103091302,2
SYNID0103091323,2
SYNID0103091391,2
SYNID0103091513,2
SYNID0103091525,5
SYNID0103091786,2
SYNID0103092332,0
SYNID0103092553,2
SYNID0103092585,0
SYNID0103092846,3
SYNID0103093039,2
SYNID0103093290,2
SYNID0103093459,0
SYNID0103093529,3
SYNID0103093586,0
SYNID0103093700,2
SYNID0103093740,0
SYNID0103093870,3
SYNID0103094402,0
SYNID0103094477,3
SYNID0103094532,2
SYNID0103094670,0
SYNID0103094826,3
SYNID0103095115,2
SYNID0103095761,3
SYNID0103095928,2
SYNID0103096093,3
SYNID0103096170,3
SYNID0103096244,3
SYNID0103096275,3
SYNID0103096345,3
SYNID0103096427,3
SYNID0103096826,3
SYNID0103097165,3
SYNID0103097429,0
SYNID0103097442,3
SYNID0103098056,0
SYNID0103098146,2
SYNID0103098169,3
SYNID0103098212,3
SYNID0103099103,0
SYNID0103099431,2
SYNID0103099781,2
SYNID0103099964,2
SYNID0103100184,0
SYNID0103100660,0
SYNID0103100770,0
SYNID0103100918,3
SYNID0103101566,0
SYNID0103101685,2
SYNID0103101838,0
SYNID0103102018,5
SYNID0103102097,0
SYNID0103102102,0
SYNID0103102658,2
SYNID0103102840,5
SYNID0103103152,5
SYNID0103103159,2
SYNID0103103184,3
SYNID0103103234,6
SYNID0103103350,5
SYNID0103103494,2
SYNID0103103508,2
SYNID0103103805,2
SYNID0103103966,0
SYNID0103104119,0
SYNID0103104284,3
SYNID0103104415,6
SYNID0103104416,2
SYNID0103104581,0
SYNID0103104670,0
SYNID0103104745,0
SYNID0103104936,2
SYNID0103105220,2
SYNID0103105777,2
SYNID0103106099,2
SYNID0103107334,3
SYNID0103107837,2
SYNID0103107929,2
SYNID0103107988,2
SYNID0103108072,2
SYNID0103108266,2
SYNID0103108355,0
SYNID0103108380,3
SYNID0103108382,0
SYNID0103108574,2
SYNID0103108622,2
SYNID0103108885,3
SYNID0103109020,5
SYNID0103109116,2
SYNID0103109289,3
SYNID0103109375,0
SYNID0103109774,0
SYNID0103109908,0
SYNID0103109934,0
SYNID0103110127,2
SYNID0103110406,2
SYNID0103110624,0
SYNID0103110811,3
SYNID0103111131,0
SYNID0103111529,3
SYNID0103111673,0
SYNID0103111823,3
SYNID0103111865,0
SYNID0103111901,5
SYNID0103111915,2
SYNID0103111984,0
SYNID0103112173,2
SYNID0103112298,5
SYNID0103112303,3
SYNID0103112343,2
SYNID0103112696,4
SYNID0103112830,2
SYNID0103113194,3
SYNID0103113337,0
SYNID0103113353,0
SYNID0103113397,3
SYNID0103113729,3
SYNID0103113809,3
SYNID0103113846,0
SYNID0103113858,0
SYNID0103114584,2
SYNID0103114624,3
SYNID0103114744,0
SYNID0103115076,3
SYNID0103115311,3
SYNID0103115351,2
SYNID0103115431,3
SYNID0103115491,2
SYNID0103115801,0
SYNID0103115835,2
SYNID0103115891,3
SYNID0103116117,2
SYNID0103116352,3
SYNID0103116806,7
SYNID0103116822,0
SYNID0103117319,2
SYNID0103117575,3
SYNID0103117633,5
SYNID0103117699,2
SYNID0103117795,2
SYNID0103117825,0
SYNID0103117881,0
SYNID0103117968,2
SYNID0103118011,5
SYNID0103118305,3
SYNID0103118806,3
SYNID0103118852,3
SYNID0103118984,3
SYNID0103119082,7
SYNID0103119118,0
SYNID0103119374,0
SYNID0103119497,3
SYNID0103119509,6
SYNID0103119674,0
SYNID0103120059,2
SYNID0103120405,2
SYNID0103120464,5
SYNID0103120562,0
SYNID0103120571,3
SYNID0103120955,2
SYNID0103121058,0
SYNID0103121333,3
SYNID0103121641,5
SYNID0103121642,5
SYNID0103122200,3
SYNID0103122308,0
SYNID0103122424,0
SYNID0103122450,0
SYNID0103122757,3
SYNID0103122948,2
SYNID0103123429,3
SYNID0103123435,5
SYNID0103123681,5
SYNID0103123701,2
SYNID0103123829,0
SYNID0103124005,5
SYNID0103124064,0
SYNID0103124160,7
SYNID0103124213,0
SYNID0103124752,2
SYNID0103124759,0
SYNID0103125374,0
SYNID0103126358,3
SYNID0103126914,2
SYNID0103127335,3
SYNID0103127363,3
SYNID0103127368,3
SYNID0103127633,2
SYNID0103128119,0
SYNID0103128237,3
SYNID0103129000,0
SYNID0103129168,0
SYNID0103129328,0
SYNID0103129458,3
SYNID0103129493,2
SYNID0103129525,6
SYNID0103129569,2
SYNID0103130373,5
SYNID0103130412,5
SYNID0103131248,0
SYNID0103131347,3
SYNID0103131519,7
SYNID0103131628,0
SYNID0103131693,2
SYNID0103132041,2
SYNID0103132324,0
SYNID0103132346,0
SYNID0103132427,2
SYNID0103133094,2
SYNID0103133229,3
SYNID0103133387,3
SYNID0103133565,3
SYNID0103133622,0
SYNID0103134055,0
SYNID0103134270,3
SYNID0103134564,2
SYNID0103134758,0
SYNID0103134954,5
SYNID0103134994,5
SYNID0103135236,0
SYNID0103135264,3
SYNID0103135283,2
SYNID0103136066,2
SYNID0103136262,0
SYNID0103136433,0
SYNID0103136532,2
SYNID0103136566,0
SYNID0103137004,4
SYNID0103137220,0
SYNID0103137243,4
SYNID0103137415,3
SYNID0103137509,3
SYNID0103137607,3
SYNID0103137616,0
SYNID0103137777,5
SYNID0103137874,2
SYNID0103137881,0
SYNID0103137919,0
SYNID0103138027,3
SYNID0103138326,3
SYNID0103138379,2
SYNID0103138664,3
SYNID0103139023,2
SYNID0103139085,0
SYNID0103139380,0
SYNID0103139444,3
SYNID0103139550,0
SYNID0103139698,3
SYNID0103139816,0
SYNID0103139898,2
SYNID0103139911,2
SYNID0103140011,0
SYNID0103140079,4
SYNID0103140211,2
SYNID0103140603,3
SYNID0103140628,0
SYNID0103140698,0
SYNID0103140891,0
SYNID0103141032,6
SYNID0103141294,7
SYNID0103142227,3
SYNID0103143124,2
SYNID0103143228,2
SYNID0103143315,0
SYNID0103143431,3
SYNID0103143923,2
SYNID0103144243,0
SYNID0103144256,2
SYNID0103144760,2
SYNID0103144822,2
SYNID0103144919,3
SYNID0103145125,0
SYNID0103145208,0
SYNID0103145370,2
SYNID0103145746,3
SYNID0103145888,2
SYNID0103145914,2
SYNID0103145962,0
SYNID0103146005,6
SYNID0103146103,3
SYNID0103146194,3
SYNID0103146263,0
SYNID0103146528,3
SYNID0103146678,2
SYNID0103146748,0
SYNID0103146978,3
SYNID0103147050,3
SYNID0103147116,2
SYNID0103147533,0
SYNID0103147722,2
SYNID0103148153,0
SYNID0103148235,0
SYNID0103148382,3
SYNID0103148826,2
SYNID0103149018,2
SYNID0103149420,3
SYNID0103149496,3
SYNID0103149648,3
SYNID0103149976,5
SYNID0103150195,0
SYNID0103150282,5
SYNID0103150517,4
SYNID0103150518,4
SYNID0103150960,0
SYNID0103151162,3
SYNID0103151450,3
SYNID0103151541,0
SYNID0103151851,3
SYNID0103152466,0
SYNID0103152516,2
SYNID0103152565,5
SYNID0103152777,3
SYNID0103153083,6
SYNID0103153151,0
SYNID0103153328,5
SYNID0103153339,3
SYNID0103153728,0
SYNID0103153768,3
SYNID0103154049,6
SYNID0103154158,4
SYNID0103154429,3
SYNID0103154851,0
SYNID0103155056,3
SYNID0103155589,3
SYNID0103155891,3
SYNID0103156357,3
SYNID0103156575,4
SYNID0103156728,3
SYNID0103156807,0
SYNID0103157063,2
SYNID0103157375,0
SYNID0103157950,2
SYNID0103158057,2
SYNID0103158499,2
SYNID0103158545,0
SYNID0103158784,0
SYNID0103158910,3
SYNID0103159281,5
SYNID0103159369,2
SYNID0103159383,3
SYNID0103159479,3
SYNID0103159626,3
SYNID0103160327,5
SYNID0103160424,2
SYNID0103160484,4
SYNID0103160570,2
SYNID0103160659,2
SYNID0103160798,0
SYNID0103160877,2
SYNID0103161274,5
SYNID0103161466,0
SYNID0103161517,2
SYNID0103161992,0
SYNID0103162219,0
SYNID0103162231,3
SYNID0103162360,7
SYNID0103162362,2
SYNID0103162678,3
SYNID0103162721,2
SYNID0103162755,3
SYNID0103162875,0
SYNID0103163112,0
SYNID0103163247,3
SYNID0103163426,2
SYNID0103164188,3
SYNID0103164216,2
SYNID0103164226,2
SYNID0103164378,0
SYNID0103164741,3
SYNID0103164797,3
SYNID0103165058,0
SYNID0103165091,2
SYNID0103165168,2
SYNID0103165428,4
SYNID0103165560,3
SYNID0103165743,0
SYNID0103165823,2
SYNID0103165826,2
SYNID0103165953,5
SYNID0103166032,3
SYNID0103166158,3
SYNID0103166237,5
SYNID0103166287,5
SYNID0103166464,0
SYNID0103166870,0
SYNID0103166991,0
SYNID0103167016,5
SYNID0103167391,5
SYNID0103167582,2
SYNID0103167983,5
SYNID0103168130,2
SYNID0103168197,2
SYNID0103168414,0
SYNID0103168582,2
SYNID0103168688,3
SYNID0103168748,0
SYNID0103168766,2
SYNID0103168991,0
SYNID0103169423,0
SYNID0103169456,5
SYNID0103169605,0
SYNID0103169953,6
SYNID0103169988,3
SYNID0103170188,5
SYNID0103170275,2
SYNID0103170325,3
SYNID0103170329,2
SYNID0103170573,7
SYNID0103170841,2
SYNID0103170885,2
SYNID0103171254,0
SYNID0103171576,2
SYNID0103172006,3
SYNID0103172007,3
SYNID0103172032,2
SYNID0103172124,5
SYNID0103172700,0
SYNID0103173251,3
SYNID0103173285,0
SYNID0103173337,0
SYNID0103173394,3
SYNID0103173529,3
SYNID0103173592,5
SYNID0103173600,2
SYNID0103173603,3
SYNID0103173658,5
SYNID0103174139,0
SYNID0103174178,5
SYNID0103174195,3
SYNID0103174196,2
SYNID0103174272,3
SYNID0103174511,0
SYNID0103174540,0
SYNID0103174717,2
SYNID0103174866,2
SYNID0103175044,0
SYNID0103175131,6
SYNID0103175438,0
SYNID0103175516,2
SYNID0103176152,3
SYNID0103176217,2
SYNID0103176447,5
SYNID0103176526,3
SYNID0103176652,3
SYNID0103176852,2
SYNID0103176950,4
SYNID0103177032,0
SYNID0103177055,0
SYNID0103177182,2
SYNID0103177228,2
SYNID0103177372,2
SYNID0103177526,0
SYNID0103177644,0
SYNID0103177768,0
SYNID0103177973,2
SYNID0103178036,0
SYNID0103178042,3
SYNID0103178206,2
SYNID0103178304,0
SYNID0103178341,3
SYNID0103178950,0
SYNID0103179814,0
SYNID0103179820,2
SYNID0103179974,2
SYNID0103180351,0
SYNID0103180362,2
SYNID0103180412,2
SYNID0103180628,2
SYNID0103180655,2
SYNID0103180779,2
SYNID0103181442,0
SYNID0103181999,2
SYNID0103182258,0
SYNID0103182372,3
SYNID0103182450,2
SYNID0103182867,3
SYNID0103183174,0
SYNID0103183358,4
SYNID0103183542,3
SYNID0103184177,0
SYNID0103185156,3
SYNID0103186065,5
SYNID0103186157,0
SYNID0103186348,0
SYNID0103186624,3
SYNID0103186732,0
SYNID0103186779,3
SYNID0103186890,0
SYNID0103187118,2
SYNID0103187213,3
SYNID0103187214,3
SYNID0103187225,3
SYNID0103187246,4
SYNID0103187336,0
SYNID0103187414,0
SYNID0103187428,3
SYNID0103188025,3
SYNID0103188136,0
SYNID0103188281,2
SYNID0103188333,0
SYNID0103188968,0
SYNID0103189058,5
SYNID0103189100,3
SYNID0103189758,3
SYNID0103189803,2
SYNID0103189964,0
SYNID0103190041,3
SYNID0103190083,0
SYNID0103190555,3
SYNID0103190694,2
SYNID0103190789,0
SYNID0103190899,5
SYNID0103190944,3
SYNID0103191014,3
SYNID0103191080,3
SYNID0103191617,2
SYNID0103191908,5
SYNID0103191980,3
SYNID0103192047,3
SYNID0103192763,0
SYNID0103192815,5
SYNID0103193016,0
SYNID0103193307,0
SYNID0103193333,4
SYNID0103193616,2
SYNID0103193617,2
SYNID0103193875,0
SYNID0103193988,2
SYNID0103194394,2
SYNID0103194427,5
SYNID0103194495,3
SYNID0103194668,5
SYNID0103194731,3
SYNID0103194908,2
SYNID0103195057,0
SYNID0103195259,2
SYNID0103195343,2
SYNID0103195452,5
SYNID0103195545,2
SYNID0103195578,3
SYNID0103195882,2
SYNID0103196060,2
SYNID0103196140,0
SYNID0103196266,2
SYNID0103196316,2
SYNID0103196366,2
SYNID0103196420,3
SYNID0103196487,0
SYNID0103196555,2
SYNID0103196643,2
SYNID0103196661,0
SYNID0103196671,5
SYNID0103196763,0
SYNID0103197040,2
SYNID0103197234,2
SYNID0103197401,3
SYNID0103197424,2
SYNID0103197513,4
SYNID0103197541,5
SYNID0103197793,2
SYNID0103198097,0
SYNID0103198656,3
SYNID0103198784,2
SYNID0103199113,3
SYNID0103199280,2
SYNID0103199611,5
SYNID0103200148,3
SYNID0103200231,2
SYNID0103200289,0
SYNID0103200475,3
SYNID0103200544,0
SYNID0103200647,0
SYNID0103200717,0
SYNID0103200718,3
SYNID0103201196,2
SYNID0103202059,2
SYNID0103202619,3
SYNID0103202728,3
SYNID0103202733,2
SYNID0103202972,2
SYNID0103203000,4
SYNID0103203065,2
SYNID0103203211,3
SYNID0103203238,2
SYNID0103203490,3
SYNID0103203636,2
SYNID0103203641,2
SYNID0103203861,3
SYNID0103204059,2
SYNID0103204177,2
SYNID0103204462,3
SYNID0103204757,2
SYNID0103204850,6
