customer_id,province,city,industry_code,sales_cents,account_age,birth_business_age,total_transaction_count,transaction_count_Card,transaction_count_Cheque,transaction_count_EFT,transaction_count_EMT,debit_transaction_count,debit_transaction_amount,credit_transaction_count,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_ecommerce_count,card_non_ecommerce_count,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,Averagetime_between_transaction_day,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days
SYNID0200161792,QC,other,other,41015.0,10.9,10.25,69.0,0.0,0.0,6.0,63.0,29.0,2286112.0,40.0,5281880.0,78831.44827586207,132047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.339229302832244,1.5180140049408417,0.7388831018518518,28.98550724637681
SYNID0200161838,other,other,other,0.0,9.33,9.74,48.0,16.0,27.0,0.0,0.0,38.0,15042783.18,10.0,6091247.0,395862.7152631579,609124.7,6.0,6.0,1.0,3.0,13.0,12.0,0.1875,other,1.8822411840031523,2.2582619142556286,1.0,20.833333333333336
SYNID0200161845,other,other,7215,0.0,5.13,5.31,36.0,0.0,21.0,15.0,0.0,21.0,20584033.0,15.0,2509031.0,980192.0476190476,167268.73333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.571428571428572,2.685497597768085,1.5965509259259258,25.0
SYNID0200161875,other,other,4561,157567.0,8.06,8.36,20.0,0.0,15.0,3.0,2.0,6.0,2490185.0,14.0,5316207.0,415030.8333333333,379729.0714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,4.299798367446393,3.4525748621809,4.0,20.0
SYNID0200161910,BC,other,other,0.0,2.02,2.24,2213.0,0.0,0.0,2202.0,11.0,863.0,470469197.0,1350.0,562169290.0,545155.5005793743,416421.6962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.04156702079566,0.164169027255991,5.787037037037037e-06,22.36782647989155
SYNID0200161988,other,other,9953,6595214.0,4.06,15.1,4.0,0.0,2.0,2.0,0.0,1.0,18666.0,3.0,69793.0,18666.0,23264.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,20.666574074074077,13.821720502843156,21.596226851851853,25.0
SYNID0200162036,ON,OTTAWA,7761,0.0,1.09,1.53,101.0,78.0,0.0,1.0,7.0,88.0,2687435.5,13.0,5217251.5,30539.039772727272,401327.0384615384,23.0,9.0,1.0,12.0,66.0,30.0,0.1153846153846153,5411,0.9123859953703704,0.9068168903573528,0.6657465277777779,20.792079207920796
SYNID0200162060,other,other,other,220606.0,7.87,7.75,149.0,8.0,20.0,119.0,1.0,61.0,34974308.97,88.0,36802076.0,573349.3273770491,418205.4090909091,4.0,3.0,1.0,1.0,7.0,8.0,0.125,0,0.6135346283783784,0.8542069730987795,0.3325868055555555,24.16107382550336
SYNID0200162096,other,other,other,0.0,29.27,29.85,39.0,1.0,2.0,35.0,1.0,21.0,1768650.0,18.0,6177393.0,84221.42857142857,343188.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5200,2.2713026924951265,2.7121865051524683,1.0969155092592593,23.07692307692308
SYNID0200162350,other,other,other,1725064.0,12.98,12.99,8.0,0.0,5.0,3.0,0.0,6.0,4474130.0,2.0,291391.0,745688.3333333334,145695.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,7.856081349206349,8.06256862650108,5.691388888888889,12.5
SYNID0200162391,ON,TORONTO,7215,181055.0,7.87,13.07,16.0,0.0,5.0,11.0,0.0,12.0,7357049.0,4.0,2748233.0,613087.4166666666,687058.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,5.708621141975309,5.2142704763473295,6.062708333333333,25.0
SYNID0200162399,other,other,other,72829.0,7.87,10.78,49.0,3.0,1.0,30.0,0.0,17.0,1411728.0,32.0,3623778.53,83042.82352941176,113243.0790625,10.0,6.0,1.0,1.0,2.0,3.0,0.3333333333333333,4121,1.884966483410494,1.826340176686004,1.333107638888889,20.40816326530612
SYNID0200162562,ON,other,other,20247.0,11.62,13.16,63.0,33.0,9.0,6.0,15.0,50.0,2353133.0,13.0,1574063.0,47062.66,121081.76923076923,15.0,6.0,1.0,4.0,29.0,15.0,0.2727272727272727,0,1.463209192054958,1.769732246105714,0.7969849537037037,23.809523809523807
SYNID0200162571,AB,EDMONTON,other,95414.0,22.33,24.14,104.0,88.0,0.0,0.0,8.0,91.0,1440805.0,13.0,1817149.66,15833.021978021978,139780.7430769231,28.0,10.0,1.0,14.0,74.0,36.0,0.1022727272727272,5541,0.8280697141316073,0.8918955638741387,0.5835648148148148,22.115384615384613
SYNID0200162855,BC,VANCOUVER,7292,0.0,1.89,5.44,5.0,0.0,0.0,2.0,3.0,5.0,950192.0,0.0,0.0,190038.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,17.27396701388889,10.273862509745822,18.754427083333333,20.0
SYNID0200162875,AB,CALGARY,other,0.0,10.25,10.48,29.0,0.0,1.0,28.0,0.0,13.0,2686850.0,16.0,8379287.0,206680.7692307692,523705.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,3.2524875992063493,2.8422702515399703,2.6372337962962966,20.689655172413797
SYNID0200162900,other,other,other,0.0,13.7,27.71,4.0,3.0,0.0,0.0,0.0,4.0,16887.739999999998,0.0,0.0,4221.935,0.0,2.0,3.0,1.0,1.0,2.0,3.0,0.3333333333333333,5812,23.857133487654323,37.09678732384932,4.788831018518518,50.0
SYNID0200162923,BC,other,other,43091.0,1.0,1.04,1.0,0.0,1.0,0.0,0.0,1.0,232279.0,0.0,0.0,232279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.470011326430597,2.369871980844547,1.5279600694444446,100.0
SYNID0200163281,AB,EDMONTON,other,1579739.0,18.08,18.09,9.0,0.0,0.0,9.0,0.0,5.0,24769480.0,4.0,2115129.0,4953896.0,528782.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,9.259953703703705,11.95533464724245,3.1807754629629628,22.22222222222222
SYNID0200163497,SK,other,9861,346229.0,10.4,11.6,40.0,11.0,4.0,20.0,0.0,29.0,7981084.0,11.0,530274.84,275209.7931034483,48206.80363636364,4.0,7.0,1.0,1.0,10.0,9.0,0.2727272727272727,5411,2.3388051994302,3.1148000619227627,0.9852314814814814,17.5
SYNID0200163954,other,other,other,91376.0,15.07,15.09,112.0,78.0,7.0,24.0,1.0,89.0,8610183.75,23.0,9128369.0,96743.63764044944,396885.60869565216,15.0,10.0,1.0,8.0,70.0,33.0,0.0897435897435897,0,0.8120526776776776,0.8435127739315428,0.5683101851851852,21.428571428571427
SYNID0200163985,ON,other,other,0.0,2.17,2.74,5.0,0.0,0.0,3.0,2.0,2.0,461024.0,3.0,1819294.0,230512.0,606431.3333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,16.220963541666666,7.718504224690271,13.888738425925926,20.0
SYNID0200164277,other,other,other,-1.0,1.06,1.62,3.0,2.0,0.0,1.0,0.0,2.0,10991.0,1.0,71902.0,5495.5,71902.0,1.0,2.0,1.0,0.0,2.0,2.0,0.5,5310,15.669363425925926,7.626604945047684,15.669363425925926,33.33333333333333
SYNID0200164320,ON,TORONTO,9211,0.0,1.34,1.43,113.0,45.0,12.0,50.0,6.0,77.0,7019766.0,36.0,11853421.0,91165.7922077922,329261.69444444444,18.0,10.0,1.0,5.0,40.0,23.0,0.1111111111111111,other,0.804373759920635,0.8605383856305733,0.4867013888888889,23.893805309734518
SYNID0200164363,ON,MISSISSAUGA,8651,0.0,2.03,2.06,151.0,3.0,0.0,83.0,62.0,88.0,16934609.0,63.0,12659387.0,192438.73863636365,200942.6507936508,3.0,3.0,1.0,0.0,3.0,3.0,0.3333333333333333,0,0.6087845679012346,0.7298768421832756,0.365931712962963,22.516556291390728
SYNID0200164373,ON,other,7215,0.0,9.51,8.9,7.0,0.0,0.0,7.0,0.0,3.0,15941.0,4.0,340157.0,5313.666666666667,85039.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,10.52738425925926,10.092272026920892,5.652795138888889,14.285714285714285
SYNID0200164703,ON,other,other,0.0,2.09,3.06,3.0,3.0,0.0,0.0,0.0,2.0,129446.0,1.0,36915.0,64723.0,36915.0,2.0,2.0,1.0,1.0,2.0,2.0,0.6666666666666666,0,37.91940972222222,18.10057503673584,37.91940972222222,33.33333333333333
SYNID0200164810,ON,other,7761,0.0,7.87,2.14,190.0,0.0,158.0,19.0,13.0,91.0,291739766.0,99.0,84280825.0,3205931.4945054944,851321.4646464647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.4814814814814814,0.8041236813944822,0.0,24.210526315789476
SYNID0200164837,other,other,other,-1.0,33.01,39.68,55.0,0.0,1.0,54.0,0.0,26.0,3090292.0,29.0,14180274.0,118857.3846153846,488974.9655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.6880716306584362,1.9629332122764664,0.9581076388888888,23.63636363636364
SYNID0200164931,ON,TORONTO,7771,109145.0,19.07,19.57,98.0,80.0,0.0,10.0,8.0,84.0,1220292.0,14.0,5853115.0,14527.285714285714,418079.6428571429,24.0,9.0,1.0,10.0,70.0,28.0,0.125,0,0.9148491790759832,1.0046093262187454,0.6879513888888888,19.387755102040817
SYNID0200164958,SK,other,other,3406778.0,0.63,31.3,6.0,0.0,6.0,0.0,0.0,4.0,4792767.0,2.0,156375.0,1198191.75,78187.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,11.2,10.80277742064512,4.0,16.666666666666664
SYNID0200165073,ON,other,8651,1205078.0,16.49,17.64,72.0,60.0,2.0,8.0,1.0,64.0,1754783.0,8.0,1028683.0,27418.484375,128585.375,19.0,7.0,1.0,7.0,53.0,27.0,0.0833333333333333,5411,1.2864141562336986,1.140960257343944,1.0220833333333332,20.833333333333336
SYNID0200165094,AB,other,other,2094998.0,7.07,7.15,502.0,1.0,1.0,492.0,8.0,224.0,85968574.0,278.0,265334907.0,383788.2767857143,954442.1115107914,1.0,1.0,0.0,1.0,0.0,1.0,1.0,other,0.1825513787240334,0.4086391245006105,0.0628356481481481,22.709163346613543
SYNID0200165189,other,other,8651,817591.0,20.82,10.01,18.0,0.0,9.0,3.0,6.0,9.0,1005639.0,9.0,5242714.0,111737.66666666669,582523.7777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,5.2646017156862746,4.874462668741353,4.420659722222222,27.77777777777778
SYNID0200165394,ON,OTTAWA,7771,156309.0,9.29,10.01,54.0,52.0,0.0,2.0,0.0,51.0,1383887.0,3.0,342313.0,27135.03921568628,114104.33333333331,14.0,8.0,1.0,10.0,42.0,22.0,0.0961538461538461,0,1.6564961128581412,1.6848801048474151,1.0988657407407407,24.074074074074076
SYNID0200165507,SK,other,4013,138807.0,10.09,22.97,386.0,386.0,0.0,0.0,0.0,370.0,6236736.0,16.0,1625409.0,16856.043243243243,101588.0625,55.0,15.0,1.0,60.0,326.0,60.0,0.0958549222797927,5411,0.238218795093795,0.2852399227533768,0.1144097222222222,20.46632124352332
SYNID0200165611,ON,TORONTO,other,138257.0,17.4,18.43,101.0,67.0,29.0,3.0,0.0,76.0,7318629.0,25.0,1782679.0,96297.75,71307.16,19.0,9.0,1.0,11.0,56.0,27.0,0.1343283582089552,0,0.91,1.2214346252470598,0.5813715277777778,23.76237623762376
SYNID0200165631,ON,MISSISSAUGA,other,0.0,2.06,2.08,31.0,0.0,0.0,13.0,18.0,14.0,1019407.0,17.0,1310124.0,72814.78571428571,77066.11764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.9672260802469137,3.3146112341459,1.54390625,19.35483870967742
SYNID0200165689,BC,VANCOUVER,7771,258479.0,7.87,30.34,9.0,0.0,0.0,8.0,0.0,6.0,847005.0,3.0,4261398.0,141167.5,1420466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,9.666083622685186,5.711150233996444,10.237638888888888,11.11111111111111
SYNID0200165806,ON,other,9953,0.0,6.3,6.58,158.0,0.0,120.0,36.0,2.0,87.0,26234905.0,71.0,32278130.0,301550.632183908,454621.54929577466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.5835931233781553,0.954992374460324,0.2135185185185185,22.78481012658228
SYNID0200165864,other,other,other,16734.0,13.96,12.48,44.0,18.0,0.0,15.0,11.0,29.0,14565677.0,15.0,2095846.0,502264.724137931,139723.06666666668,10.0,6.0,1.0,2.0,16.0,12.0,0.2777777777777778,5251,2.098715008613264,2.117681551644955,1.0807986111111112,22.727272727272727
SYNID0200165880,NB,other,other,0.0,2.04,2.44,9.0,1.0,2.0,4.0,2.0,5.0,89589.0,4.0,111866.0,17917.8,27966.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,8.523621238425926,6.857246778345217,6.679803240740741,11.11111111111111
SYNID0200165887,AB,other,other,21845.0,8.3,8.39,1.0,0.0,1.0,0.0,0.0,1.0,15868.0,0.0,0.0,15868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.470011326430597,2.369871980844547,1.5279600694444446,100.0
SYNID0200166292,other,other,other,-1.0,30.86,30.93,11.0,0.0,2.0,9.0,0.0,6.0,692721.0,5.0,2572765.0,115453.5,514553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,8.606650462962964,10.44678622998746,6.297887731481482,18.181818181818183
SYNID0200166526,other,other,other,117163.0,5.96,6.69,57.0,1.0,51.0,1.0,3.0,33.0,13442444.0,24.0,14333252.0,407346.7878787879,597218.8333333334,2.0,2.0,1.0,1.0,0.0,1.0,1.0,other,1.625,2.022191422426989,1.0,22.807017543859647
SYNID0200166841,other,other,7771,58998.0,15.0,15.41,20.0,3.0,9.0,8.0,0.0,13.0,5839483.0,7.0,809395.0,449191.0,115627.85714285714,3.0,2.0,1.0,0.0,3.0,3.0,0.3333333333333333,4121,3.842110745614035,3.5809853721954634,2.5962152777777776,15.0
SYNID0200167145,ON,NORTH YORK,other,1.0,11.18,11.6,2.0,0.0,0.0,2.0,0.0,2.0,9555.0,0.0,0.0,4777.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,26.79253472222222,2.369871980844547,26.79253472222222,50.0
SYNID0200167323,ON,other,9953,142471.0,17.51,17.91,80.0,40.0,1.0,29.0,8.0,70.0,8663729.0,10.0,21826492.0,123767.55714285714,2182649.2,19.0,7.0,1.0,4.0,36.0,22.0,0.075,other,1.1472793600562587,1.2175084996021144,0.8086226851851852,20.0
SYNID0200167483,other,other,4561,962597.0,6.23,9.03,87.0,0.0,3.0,4.0,80.0,45.0,4540707.0,42.0,6912131.0,100904.6,164574.54761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.0540155307924204,0.9234532254361284,0.8475173611111111,24.13793103448276
SYNID0200167774,other,other,other,636609.0,33.13,36.98,9.0,0.0,5.0,3.0,1.0,5.0,1365269.0,4.0,1334771.0,273053.8,333692.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,10.98531539351852,9.008640821197066,8.006637731481481,11.11111111111111
SYNID0200167882,SK,other,7771,0.0,7.87,2.92,76.0,0.0,28.0,23.0,25.0,49.0,7453521.0,27.0,8898707.0,152112.67346938775,329581.7407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.2187180555555557,1.2211340164929985,0.8425115740740741,25.0
SYNID0200168049,other,other,7721,0.0,2.19,2.82,464.0,76.0,74.0,314.0,0.0,245.0,56514381.0,219.0,82036400.0,230670.9428571429,374595.4337899544,29.0,10.0,1.0,7.0,69.0,28.0,0.0789473684210526,0,0.1979364900807935,0.3410211147386182,0.0872685185185185,22.629310344827587
SYNID0200168245,other,other,other,89013.0,9.31,9.32,37.0,3.0,17.0,8.0,9.0,17.0,4899495.0,20.0,6719586.0,288205.5882352941,335979.3,1.0,2.0,1.0,0.0,3.0,3.0,0.3333333333333333,other,2.2242949459876544,1.8495085008004288,1.7336168981481483,24.324324324324326
SYNID0200168518,other,other,7799,136090.0,23.1,23.14,66.0,30.0,10.0,21.0,0.0,51.0,18812396.32,15.0,6478645.75,368870.5160784314,431909.7166666667,9.0,5.0,1.0,4.0,26.0,19.0,0.1333333333333333,5542,1.3846153846153846,1.5757129240737264,0.9088194444444444,28.78787878787879
SYNID0200168564,ON,other,other,0.0,18.16,18.37,9.0,0.0,0.0,9.0,0.0,4.0,2553781.0,5.0,1137460.0,638445.25,227492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,8.152429108796296,8.539269593327132,7.256163194444445,22.22222222222222
SYNID0200168641,other,other,4561,0.0,2.2,2.51,16.0,0.0,0.0,16.0,0.0,8.0,245804.0,8.0,533738.0,30725.5,66717.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,4.644594907407408,4.738010446857159,3.7352430555555554,31.25
SYNID0200168986,AB,CALGARY,7799,145969.0,10.01,10.99,227.0,0.0,0.0,227.0,0.0,82.0,34335714.0,145.0,304607369.0,418728.2195121951,2100740.475862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.4054779682890855,0.678370583161456,0.1818576388888889,24.22907488986784
SYNID0200169003,ON,MISSISSAUGA,other,0.0,6.34,6.35,65.0,0.0,54.0,11.0,0.0,24.0,5860949.0,41.0,33420069.0,244206.2083333333,815123.6341463415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.40625,1.669627902491227,1.0,27.692307692307693
SYNID0200169025,ON,other,other,0.0,4.14,4.71,78.0,24.0,0.0,0.0,54.0,46.0,3062605.0,32.0,3903160.0,66578.36956521739,121973.75,10.0,6.0,1.0,4.0,20.0,15.0,0.125,5411,1.1738685966810969,1.1142203748615882,0.8257175925925926,23.07692307692308
SYNID0200169046,ON,other,other,0.0,25.09,29.18,1.0,0.0,1.0,0.0,0.0,1.0,14777.0,0.0,0.0,14777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.470011326430597,2.369871980844547,1.5279600694444446,100.0
SYNID0200169106,SK,other,7215,-1.0,33.1,25.98,82.0,0.0,53.0,5.0,24.0,42.0,7021470.0,40.0,17079900.0,167177.85714285713,426997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.1209603623685414,1.3251810006406834,0.6780092592592593,21.951219512195124
SYNID0200169153,ON,other,7771,304646.0,25.29,25.45,171.0,133.0,3.0,1.0,0.0,147.0,2426828.98,24.0,1800633.54,16509.040680272108,75026.3975,39.0,11.0,1.0,22.0,111.0,36.0,0.1278195488721804,5814,0.5377534722222223,0.5962240770435935,0.2847395833333333,22.807017543859647
SYNID0200169158,other,other,7761,-1.0,62.35,34.23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,74888.0,0.0,74888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.470011326430597,2.369871980844547,1.5279600694444446,100.0
SYNID0200169273,ON,other,7215,0.0,6.52,11.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10458.0,0.0,10458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.470011326430597,2.369871980844547,1.5279600694444446,100.0
SYNID0200169287,NS,other,4013,62242.0,14.02,14.15,33.0,24.0,0.0,1.0,4.0,28.0,1340845.0,5.0,1943490.0,47887.32142857143,388698.0,9.0,6.0,1.0,5.0,19.0,16.0,0.125,5814,2.5385163483796296,2.4870497016430924,1.3143055555555554,21.21212121212121
SYNID0200169308,ON,other,4013,0.0,2.32,2.39,41.0,0.0,5.0,32.0,4.0,17.0,33635105.0,24.0,9790137.0,1978535.5882352944,407922.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.270327835648148,2.6635653970389623,1.1944849537037037,14.634146341463412
SYNID0200169482,ON,other,7761,1590691.0,12.21,12.73,52.0,0.0,0.0,4.0,47.0,31.0,4051871.0,21.0,882894.0,130705.51612903226,42042.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.7867408769063182,1.916662892504415,0.962175925925926,21.153846153846157
SYNID0200169552,ON,other,other,-1.0,24.24,28.21,15.0,1.0,1.0,12.0,0.0,8.0,431394.0,7.0,410408.0,53924.25,58629.71428571428,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5411,5.020861441798941,4.763501004519087,4.306961805555556,20.0
SYNID0200169657,ON,other,other,211709.0,29.41,29.93,72.0,0.0,57.0,15.0,0.0,37.0,7468494.0,35.0,5933048.0,201851.1891891892,169515.65714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.2816901408450705,1.4217619232683596,0.6958796296296297,22.22222222222222
SYNID0200169694,NB,other,other,800931.0,16.41,17.34,136.0,102.0,2.0,31.0,0.0,119.0,3828477.0,17.0,8110718.0,32172.0756302521,477101.0588235294,23.0,8.0,1.0,15.0,87.0,37.0,0.1176470588235294,5541,0.6782592592592592,0.7004510069289519,0.4790162037037037,20.588235294117645
SYNID0200169759,other,other,other,117936.0,7.87,13.91,18.0,1.0,11.0,0.0,6.0,15.0,2036065.0,3.0,97072.0,135737.66666666666,32357.33333333333,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,5.406079793028322,5.032891277450132,3.083125,11.11111111111111
SYNID0200169944,AB,other,other,617702.0,11.12,10.01,162.0,132.0,0.0,27.0,2.0,146.0,9619936.49,16.0,3352461.0,65889.9759589041,209528.8125,32.0,12.0,1.0,20.0,112.0,42.0,0.0909090909090909,5814,0.5669169110881067,0.5871407518567684,0.4171412037037037,22.839506172839503
SYNID0200169950,BC,VANCOUVER,other,-1.0,5.76,6.14,7.0,6.0,0.0,1.0,0.0,6.0,52527.0,1.0,8424.0,8754.5,8424.0,4.0,2.0,1.0,0.0,6.0,3.0,0.5,5814,10.058948688271606,11.838288929202294,3.869241898148149,14.285714285714285
SYNID0200170006,other,other,other,317478.0,8.57,10.29,103.0,92.0,3.0,5.0,1.0,97.0,4348515.0,6.0,2070753.0,44830.05154639176,345125.5,27.0,10.0,1.0,23.0,69.0,32.0,0.0978260869565217,4816,0.8810164760348584,0.9010760529600512,0.5768229166666666,18.446601941747574
SYNID0200170062,ON,other,other,0.0,1.54,1.67,369.0,0.0,0.0,341.0,0.0,193.0,100221210.0,176.0,141630088.0,519280.8808290156,804716.4090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.249113513989533,0.4611285655564273,0.1136805555555555,23.306233062330623
SYNID0200170133,other,other,other,0.0,0.34,1.5,2.0,0.0,2.0,0.0,0.0,2.0,70492.0,0.0,0.0,35246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,10.0,2.369871980844547,10.0,50.0
SYNID0200170423,ON,other,7215,0.0,1.25,1.34,817.0,0.0,780.0,0.0,37.0,416.0,405732510.0,401.0,140674718.0,975318.533653846,350809.7705735661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.112225129924655,0.3908042644549385,0.0,22.03182374541004
SYNID0200170647,other,other,other,108477.0,33.35,33.44,17.0,2.0,2.0,12.0,0.0,6.0,501254.23,11.0,1268242.0,83542.37166666666,115294.72727272728,1.0,1.0,0.0,0.0,2.0,2.0,0.5,5542,5.705706741898148,4.293058594470706,5.3303819444444445,11.76470588235294
SYNID0200170670,other,other,other,0.0,5.16,10.01,38.0,1.0,5.0,14.0,14.0,23.0,2308956.75,15.0,922218.0,100389.42391304349,61481.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5542,2.432440878378378,2.939302287287228,1.6160185185185183,18.421052631578945
SYNID0200170843,other,other,7215,-1.0,6.36,6.85,34.0,0.0,9.0,9.0,16.0,20.0,5097688.0,14.0,870707.0,254884.4,62193.357142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,2.7606348204264872,3.134722375023107,1.3543402777777778,17.647058823529413
SYNID0200170910,AB,other,9953,0.0,9.01,9.01,14.0,0.0,0.0,13.0,1.0,2.0,190232.0,12.0,1690514.0,95116.0,140876.16666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,4.868614672364672,4.213488373699196,3.9991666666666665,28.57142857142857
SYNID0200170965,other,other,other,0.0,3.2,3.36,42.0,35.0,4.0,2.0,1.0,37.0,2178447.0,5.0,3304208.0,58876.94594594595,660841.6,16.0,9.0,1.0,8.0,27.0,18.0,0.1428571428571428,5411,2.198435806233062,2.5614859744858,1.1638773148148147,21.428571428571427
SYNID0200171011,other,other,other,319176.0,6.28,6.96,49.0,33.0,0.0,3.0,8.0,37.0,745212.88,12.0,788475.26,20140.888648648648,65706.27166666667,18.0,9.0,1.0,4.0,29.0,19.0,0.1212121212121212,5411,1.8303703703703704,1.88974081930749,1.336550925925926,16.3265306122449
SYNID0200171285,ON,BRAMPTON,7215,0.0,2.13,2.43,49.0,43.0,4.0,2.0,0.0,46.0,1157244.0,3.0,767909.0,25157.478260869564,255969.66666666663,16.0,7.0,1.0,8.0,35.0,23.0,0.1395348837209302,0,1.7988724922839507,1.641525659431693,1.1312210648148149,26.53061224489796
SYNID0200171426,BC,other,7292,223383.0,19.06,31.16,71.0,0.0,0.0,71.0,0.0,52.0,20759687.0,19.0,16806973.0,399224.75,884577.5263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,1.3114679232804234,2.204422197061916,0.4845891203703704,25.352112676056336
SYNID0200171505,other,other,other,-1.0,17.37,17.65,179.0,15.0,9.0,155.0,0.0,86.0,48974089.0,93.0,23544235.0,569466.1511627907,253163.81720430107,5.0,4.0,1.0,3.0,12.0,12.0,0.1333333333333333,0,0.5141244017894299,0.7319431006065927,0.2818287037037037,25.69832402234637
SYNID0200171580,BC,other,other,0.0,7.87,4.66,214.0,97.0,107.0,3.0,6.0,148.0,72520514.0,66.0,19188520.0,490003.47297297296,290735.1515151515,31.0,9.0,1.0,5.0,92.0,34.0,0.1134020618556701,other,0.4306822183098592,0.574592186779371,0.2809027777777778,22.429906542056077
SYNID0200171856,AB,other,8653,0.0,7.58,7.86,10.0,0.0,0.0,10.0,0.0,5.0,1595123.0,5.0,299498.0,319024.6,59899.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,8.587885802469136,6.050331746771461,6.999537037037037,10.0
SYNID0200171993,AB,other,7721,0.0,1.74,1.94,128.0,31.0,0.0,97.0,0.0,67.0,7605615.0,61.0,17991876.0,113516.64179104478,294948.7868852459,12.0,7.0,1.0,4.0,27.0,14.0,0.1935483870967742,0,0.7165291447944008,0.8552977134234395,0.4259259259259259,25.0
SYNID0200172173,ON,other,7771,0.0,4.73,5.89,15.0,3.0,0.0,0.0,8.0,7.0,525236.0,8.0,660980.0,75033.71428571429,82622.5,2.0,3.0,1.0,0.0,3.0,3.0,0.3333333333333333,other,6.496592261904762,6.708168719268933,5.3728645833333335,20.0
SYNID0200172334,NL,other,7292,0.0,1.82,10.01,17.0,0.0,17.0,0.0,0.0,12.0,1244606.0,5.0,949509.0,103717.16666666669,189901.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,5.0,4.049691346263317,4.5,23.52941176470588
SYNID0200172422,BC,other,other,0.0,1.58,1.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7697200.0,0.0,3848600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,37.0,2.369871980844547,37.0,50.0
SYNID0200172520,ON,other,4013,0.0,1.69,2.43,60.0,1.0,0.0,25.0,27.0,43.0,18082886.0,17.0,810328.0,420532.23255813954,47666.35294117647,4.0,4.0,1.0,0.0,1.0,1.0,1.0,other,1.5505600674827371,1.759023360518593,0.6440856481481482,23.33333333333333
